NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
H29,3827119.060,461367.926,5064456.460,-35.770,59.155,0.000,58,59
H30,3827119.839,461346.748,5064457.790,-56.889,61.361,0.000,60,61
H31,3827120.654,461351.722,5064456.728,-52.049,59.600,0.000,62,63
H32,3827121.471,461356.694,5064455.665,-47.210,57.838,0.000,64,65
H33,3827122.287,461361.666,5064454.603,-42.371,56.077,0.000,66,67
H34,3827123.103,461366.640,5064453.542,-37.531,54.316,0.000,68,69
H35,3827123.919,461371.612,5064452.479,-32.692,52.554,0.000,70,71
H36,3827123.881,461345.462,5064454.871,-58.650,56.522,0.000,72,73
H37,3827124.698,461350.434,5064453.809,-53.811,54.760,0.000,74,75
H38,3827125.514,461355.407,5064452.747,-48.971,52.999,0.000,76,77
H39,3827126.330,461360.380,5064451.685,-44.132,51.238,0.000,78,79
H40,3827127.147,461365.352,5064450.623,-39.293,49.476,0.000,80,81
H41,3827127.962,461370.325,5064449.561,-34.453,47.715,0.000,82,83
H42,3827128.741,461349.147,5064450.890,-55.572,49.921,0.000,84,85
H43,3827129.557,461354.120,5064449.829,-50.733,48.160,0.000,86,87
H44,3827130.373,461359.093,5064448.766,-45.893,46.398,0.000,88,89
H45,3827131.189,461364.065,5064447.704,-41.054,44.637,0.000,90,91
H46,3827133.601,461352.833,5064446.910,-52.494,43.320,0.000,92,93
H47,3827134.416,461357.806,5064445.848,-47.655,41.559,0.000,94,95
CLBA,3827161.630,461409.084,5064420.786,0.000,0.000,0.000,-1,-1
CHBA0,3827218.589,461403.574,5064378.530,-12.284,-70.067,0.000,-1,-1
CHBA1,3827123.900,461358.537,5064453.675,-45.671,54.538,0.000,-1,-1
CHBA,3827171.245,461381.055,5064416.102,-28.978,-7.765,0.000,-1,-1
