NAME,ETRS-X,ETRS-Y,ETRS-Z,STATION-P,STATION-Q,STATION-R,RCU-X,RCU-Y
L59,4008450.991,-100336.320,4943725.240,-28.179,-13.870,0.000,118,119
L60,4008439.721,-100326.932,4943734.488,-17.468,-0.235,0.000,120,121
L61,4008429.336,-100322.853,4943742.924,-12.154,12.704,0.000,122,123
L62,4008435.763,-100290.407,4943738.368,19.417,1.839,0.000,124,125
L63,4008437.773,-100303.331,4943736.505,6.293,0.327,0.000,126,127
L64,4008450.026,-100313.726,4943726.446,-5.541,-14.483,0.000,128,129
L65,4008433.087,-100306.909,4943740.208,3.289,6.607,0.000,130,131
L66,4008450.574,-100327.403,4943725.745,-19.240,-14.066,0.000,132,133
L67,4008445.583,-100323.305,4943729.840,-14.556,-8.022,0.000,134,135
L68,4008420.155,-100313.183,4943750.497,-1.412,23.648,0.000,136,137
L69,4008418.572,-100310.538,4943751.822,1.415,25.455,0.000,138,139
L70,4008435.025,-100311.690,4943738.558,-1.710,4.522,0.000,140,141
L71,4008429.238,-100293.209,4943743.566,17.408,10.407,0.000,142,143
L72,4008439.875,-100322.864,4943734.442,-13.431,-0.764,0.000,144,145
L73,4008450.045,-100301.410,4943726.665,6.734,-15.514,0.000,146,147
L74,4008450.102,-100317.257,4943726.318,-9.070,-14.292,0.000,148,149
L75,4008459.860,-100301.587,4943718.762,5.379,-28.044,0.000,150,151
L76,4008431.054,-100310.740,4943741.772,-0.286,9.519,0.000,152,153
L77,4008435.746,-100326.278,4943737.700,-16.338,4.792,0.000,154,155
L78,4008423.982,-100297.065,4943747.723,14.195,17.439,0.000,156,157
L79,4008441.716,-100285.353,4943733.673,23.740,-6.182,0.000,158,159
L80,4008439.449,-100292.937,4943735.353,16.453,-2.665,0.000,160,161
L81,4008455.568,-100306.804,4943722.117,0.694,-22.132,0.000,162,163
L82,4008445.528,-100298.157,4943730.362,10.519,-10.007,0.000,164,165
L83,4008435.917,-100306.750,4943737.934,3.108,2.978,0.000,166,167
L84,4008433.391,-100335.575,4943739.419,-25.323,8.562,0.000,168,169
L85,4008438.902,-100315.239,4943735.370,-5.713,-0.143,0.000,170,171
L86,4008457.869,-100329.887,4943719.826,-22.593,-23.187,0.000,172,173
L87,4008451.968,-100324.469,4943724.679,-16.483,-16.088,0.000,174,175
L88,4008437.279,-100299.989,4943736.965,9.684,0.684,0.000,176,177
L89,4008445.914,-100279.713,4943730.401,28.858,-12.008,0.000,178,179
L90,4008431.408,-100304.207,4943741.610,6.184,8.532,0.000,180,181
L91,4008420.529,-100324.828,4943749.975,-13.065,24.121,0.000,182,183
L92,4008447.435,-100288.406,4943729.012,20.010,-13.242,0.000,184,185
L93,4008432.714,-100313.537,4943740.383,-3.273,7.626,0.000,186,187
L94,4008430.099,-100318.272,4943742.397,-7.679,11.355,0.000,188,189
L95,4008448.088,-100305.006,4943728.171,3.384,-12.720,0.000,190,191
H0,4008442.476,-100366.186,4943732.759,13.105,24.442,0.000,0,1
H1,4008445.326,-100362.522,4943730.530,16.415,20.497,0.000,2,3
H2,4008448.176,-100358.857,4943728.300,19.726,16.552,0.000,4,5
H3,4008451.026,-100355.193,4943726.071,23.036,12.607,0.000,6,7
H4,4008453.876,-100351.529,4943723.842,26.346,8.662,0.000,8,9
H5,4008442.445,-100373.469,4943732.648,5.849,25.077,0.000,10,11
H6,4008445.296,-100369.804,4943730.419,9.160,21.132,0.000,12,13
H7,4008448.146,-100366.140,4943728.189,12.470,17.187,0.000,14,15
H8,4008450.997,-100362.475,4943725.959,15.781,13.241,0.000,16,17
H9,4008453.847,-100358.811,4943723.730,19.091,9.296,0.000,18,19
H10,4008456.697,-100355.147,4943721.500,22.401,5.351,0.000,20,21
H11,4008459.548,-100351.482,4943719.271,25.712,1.406,0.000,22,23
H12,4008442.415,-100380.751,4943732.537,-1.406,25.712,0.000,24,25
H13,4008445.266,-100377.087,4943730.307,1.904,21.766,0.000,26,27
H14,4008448.116,-100373.422,4943728.078,5.215,17.821,0.000,28,29
H15,4008450.967,-100369.758,4943725.848,8.525,13.876,0.000,30,31
H16,4008453.817,-100366.094,4943723.619,11.835,9.931,0.000,32,33
